Package ID,Gluten Content (%),Dough Elasticity Index,Dampening Time (hours),Package Weight (g),Ash content (%),Production Recipe,Moisture (%),Starch Content (%),Production Mill,Package Volume (cm3),Proteins (g)/100g,Color,Quality,
507395,10.57,41.581,51,800.504,1.74,1,14.72,55.99,Happy Blackberry Windmill,1001.859175,10.85,2,Low,
507466,11.15,43.127,58,798.525,1.77,3,14.79,55.02,Happy Blackberry Windmill,999.38276,11.38,2,Average,
507626,13.33,18.586,38,794.472,1.88,2,14.52,50.05,Happy Blackberry Windmill,999.8631817,12.37,2,Low,
507829,10.93,38.51,56,797.645,1.77,5,14.15,55.23,Happy Blackberry Windmill,1001.61862,10.54,2,Average,
508624,11.15,28.668,35,799.151,1.8,4,14.35,53.56,Happy Blackberry Windmill,999.0565985,11.47,2,Average,
509276,10.42,40.605,-8,802.405,1.74,4,14.41,56.70,Happy Blackberry Windmill,1000.903044,10.46,7,Average,
509540,9.99,43.738,36,805.141,1.72,1,14.2,57.82,Happy Blackberry Windmill,999.8880167,10.57,2,Average,
509850,9.92,40.816,51,805.667,1.76,1,14.57,57.99,Happy Blackberry Windmill,999.4386596,9.56,3,Low,
512944,9.63,53.264,47,797.629,1.7,3,14.74,58.75,Happy Blackberry Windmill,999.3717917,9.38,3,Average,
513012,11.08,30.798,40,797.991,1.71,2,14.15,54.12,Happy Blackberry Windmill,999.8243639,11.39,2,Low,
513945,10.57,43.272,61,801.619,1.71,2,14.68,56.95,Happy Blackberry Windmill,998.8161324,10.34,2,Low,
514772,12.46,25.95,18,801.724,1.89,2,14.2,54.85,Happy Blackberry Windmill,998.9475621,11.56,4,Low,
515027,10.21,44.514,57,805.054,1.68,4,14.15,56.05,Happy Blackberry Windmill,1000.882701,10.29,2,Average,
516809,11.66,38.078,26,804.85,1.73,3,14.74,52.90,Happy Blackberry Windmill,999.5265455,11.54,3,Low,
516901,10.72,31.007,35,803.678,1.74,4,14.85,56.23,Happy Blackberry Windmill,1000.275397,11.09,3,Low,
518792,9.84,47.16,39,805.877,1.74,2,14.2,58.91,Happy Blackberry Windmill,999.6993414,9.22,2,Low,
519301,10.28,42.902,15,800.664,1.75,3,14.11,56.96,Happy Blackberry Windmill,1000.94812,9.91,5,Average,
519608,10.42,37.797,39,801.467,1.88,3,14.11,56.37,Happy Blackberry Windmill,999.7328526,10.79,3,Low,
520217,10.21,30.693,57,795.634,1.71,2,14.33,56.13,Happy Blackberry Windmill,999.0938785,10.35,2,Average,
520245,10.93,44.137,49,800.56,1.66,3,14.09,57.47,Happy Blackberry Windmill,999.7087802,10.69,3,Average,
520305,10.21,52.565,36,799.792,1.72,1,14.13,55.85,Happy Blackberry Windmill,998.7498331,10.41,3,Average,
523633,10.5,47.338,51,792.806,1.8,1,14.87,56.75,Happy Blackberry Windmill,1000.000933,11.03,2,Low,
525132,10.06,43.907,39,790.65,1.72,1,14.2,57.24,Happy Blackberry Windmill,998.3989428,10.69,3,Average,
525657,10.79,49.857,37,797.668,1.73,2,14.17,56.21,Happy Blackberry Windmill,999.4207674,10.98,2,Average,
525970,11.08,37.668,34,802.534,1.68,1,14.79,54.78,Happy Blackberry Windmill,1002.173248,11.17,3,Low,
527137,10.5,39.507,43,797.244,1.68,3,14.37,56.70,Happy Blackberry Windmill,998.8896139,10.06,2,High,
527537,9.33,27.5,37,797.9,1.74,3,14.13,59.81,Happy Blackberry Windmill,1000.823807,9.59,3,Average,
527944,12.53,24.401,56,803.191,1.81,3,14.35,50.93,Happy Blackberry Windmill,999.6698388,12.65,2,Low,
528401,11.59,37.058,42,802.068,1.71,3,14.06,55.68,Happy Blackberry Windmill,999.3765406,11.07,2,Average,
529849,10.64,40.404,43,797.345,1.72,5,14,55.45,Happy Blackberry Windmill,999.0156389,10.61,2,High,
530715,10.35,45.605,16,801.56,1.74,1,14.48,55.86,Happy Blackberry Windmill,999.8487078,10.69,4,Average,
531205,9.48,42.945,27,801.21,1.64,1,14.79,58.78,Happy Blackberry Windmill,1000.519609,9.81,3,Average,
532329,10.21,44.607,56,799.737,1.73,3,14.02,56.94,Happy Blackberry Windmill,999.7884026,10.26,2,Average,
532538,,44.757,42,798.691,1.74,3,14.3,67.13,Happy Blackberry Windmill,999.5905762,10.55,2,Average,
533463,9.7,42.381,45,798.89,1.69,5,14.13,59.09,Happy Blackberry Windmill,1002.066309,9.18,2,Average,
534962,8.97,47.717,39,802.547,1.83,3,14.83,57.14,Happy Blackberry Windmill,999.9727687,9.67,3,Average,
535312,10.13,41.435,51,798.278,1.7,5,15.01,57.21,Happy Blackberry Windmill,1001.298613,9.47,2,Average,
535657,12.46,34.692,53,803.046,1.8,5,14.15,51.48,Happy Blackberry Windmill,1000.594267,12.25,2,Average,
535885,13.33,14.786,6,804.32,1.88,3,15.33,48.79,Happy Blackberry Windmill,999.9707085,13.38,6,Low,
536695,8.24,27.17,42,774.139,1.65,5,14.09,61.86,Happy Blackberry Windmill,1001.114077,7.9,2,Average,
537188,9.92,42.382,48,802.885,1.73,5,14.68,56.03,Happy Blackberry Windmill,1000.393662,10.29,3,Average,
538254,10.57,53.352,52,800.16,1.75,5,14.2,56.22,Happy Blackberry Windmill,1000.317118,11.16,2,Average,
538348,10.57,45.349,41,802.101,1.63,5,14.17,56.32,Happy Blackberry Windmill,1000.523616,10.15,2,Average,
538511,9.41,47.748,36,793.143,1.72,1,14.17,59.07,Happy Blackberry Windmill,1000.425566,9.81,4,Average,
539380,9.41,39.751,60,800.727,1.8,1,14.37,58.88,Happy Blackberry Windmill,999.9169162,9.68,2,Average,
540042,11.22,25.646,55,803.106,1.94,2,14.37,54.23,Happy Blackberry Windmill,998.4607625,10.83,2,Low,
540936,11.95,39.654,37,801.962,1.78,3,14.3,54.99,Happy Blackberry Windmill,999.2438957,11.33,2,Average,
541266,9.19,53.349,38,800.678,1.64,1,14.15,59.67,Happy Blackberry Windmill,998.7485777,9.26,3,Average,
542254,10.79,38.374,34,803.666,1.71,2,14.22,55.77,Happy Blackberry Windmill,999.1567189,10.42,2,Average,
542776,8.68,53.968,34,792.938,1.76,1,14.17,58.53,Happy Blackberry Windmill,1000.167309,9.2,3,Average,
543081,10.06,25.893,19,801.795,1.79,4,14.9,56.08,Happy Blackberry Windmill,1000.142396,9.82,4,Low,
543415,11.08,50.135,35,799.285,1.84,3,14.24,55.07,Happy Blackberry Windmill,999.2233207,11.44,2,Average,
543455,9.7,-0.526,51,799.771,1.86,3,14.68,57.34,Happy Blackberry Windmill,999.831539,10.41,3,Low,
544420,9.84,38.19,36,803.312,1.83,2,14.02,59.63,Happy Blackberry Windmill,999.8205792,9.57,4,Average,
545051,11.73,23.143,36,801.651,1.73,5,15.2,51.13,Happy Blackberry Windmill,998.8563454,12.28,4,Average,
546725,9.55,41.324,-6,803.523,1.59,5,14.59,57.21,Happy Blackberry Windmill,997.87873,10.05,6,Average,
547197,10.86,43.843,41,798.66,1.79,1,14.96,56.11,Happy Blackberry Windmill,998.4424702,10.51,2,Low,
547289,10.57,45.866,20,801.52,1.77,4,14.2,55.66,Happy Blackberry Windmill,999.799357,10.19,4,Average,
548473,12.9,4.742,46,800.354,1.91,3,14.24,50.67,Happy Blackberry Windmill,999.4516063,13.21,2,Low,
549330,10.79,44.234,36,800.751,1.64,3,14.06,55.70,Happy Blackberry Windmill,998.8398569,11.23,3,Average,
549941,9.33,41.749,34,800.297,1.78,4,14.2,57.71,Happy Blackberry Windmill,1000.489486,10.13,3,Average,
550098,10.35,49.248,50,800.937,1.76,5,14.17,57.95,Happy Blackberry Windmill,1000.179264,9.94,2,Average,
550427,10.93,32.421,44,803.318,1.8,1,14.11,56.01,Happy Blackberry Windmill,999.8272577,11.05,2,Low,
550820,10.79,28.403,60,798.368,1.75,2,14.06,55.35,Happy Blackberry Windmill,999.1858634,11.04,2,Low,
551856,10.5,45.994,9,795.77,1.74,3,14.15,55.71,Happy Blackberry Windmill,999.2642787,10.17,5,Average,
552131,9.63,47.818,36,793.944,1.66,3,14.33,59.15,Happy Blackberry Windmill,999.1996973,9.99,2,Average,
553016,10.06,46.963,56,804.72,1.68,1,14.22,56.49,Happy Blackberry Windmill,998.2642467,10.76,2,Average,
553153,10.72,30.832,46,802.828,1.73,3,14.24,55.91,Happy Blackberry Windmill,998.1152904,10.74,3,Average,
553855,11.22,29.011,49,795.475,1.69,5,14.57,53.84,Happy Blackberry Windmill,998.8946275,11.28,3,Average,
555128,11.22,40.131,51,797.391,1.8,5,15.12,55.69,Happy Blackberry Windmill,1000.185982,10.82,2,Low,
555886,10.79,29.025,41,800.229,1.84,3,15.01,55.33,Happy Blackberry Windmill,999.2954026,10.84,2,Low,
556697,9.41,48.519,-2,802.895,1.81,2,14.33,58.20,Happy Blackberry Windmill,1000.406234,10.19,6,Average,
558623,9.99,42.063,48,795.857,1.72,4,14.17,57.50,Happy Blackberry Windmill,999.3735473,9.7,2,Average,
561286,10.64,27.952,25,801.254,1.88,5,14.59,56.03,Happy Blackberry Windmill,999.4669614,11.31,3,Low,
561408,9.41,45.052,49,802.197,1.71,4,14.35,57.98,Happy Blackberry Windmill,1000.643427,10.2,3,Average,
561495,11.37,32.187,49,803.377,1.71,5,14.26,55.64,Happy Blackberry Windmill,999.9011458,10.68,3,Average,
562030,10.64,36.031,42,803.718,1.85,4,13.98,55.68,Happy Blackberry Windmill,999.2216806,10.21,2,Low,
562116,12.17,38.704,38,801.105,1.67,4,14.33,51.86,Happy Blackberry Windmill,1000.388533,12.6,2,Average,
562373,10.28,35.893,7,803.389,1.68,4,14.15,57.05,Happy Blackberry Windmill,1002.129931,10.05,7,Average,
562570,10.13,43.721,35,802.576,1.73,2,14.15,58.55,Happy Blackberry Windmill,998.9047401,9.86,2,Average,
563117,10.57,53.024,53,798.864,1.81,3,14.17,55.77,Happy Blackberry Windmill,1000.919214,10.17,2,Average,
563172,10.57,39.827,38,809.136,1.71,2,14.02,55.52,Happy Blackberry Windmill,1000.437682,10.91,2,Average,
563716,11.59,37.326,41,796.782,1.7,3,14.92,52.71,Happy Blackberry Windmill,999.4212196,12.11,3,Low,
564510,9.26,42.218,-9,795.914,1.7,2,14.3,58.23,Happy Blackberry Windmill,1000.560626,9.14,7,Average,
564742,10.42,41.979,54,800.429,1.73,3,14.3,57.48,Happy Blackberry Windmill,1000.653556,9.73,2,Average,
565003,8.68,49.345,25,798.279,1.75,1,14.28,59.33,Happy Blackberry Windmill,997.9666415,8.81,3,Average,
565132,9.99,32.134,35,798.316,1.84,3,14.04,55.86,Happy Blackberry Windmill,999.1213596,10.7,3,Low,
568248,11.44,28.689,61,792.88,1.8,1,14.35,55.67,Happy Blackberry Windmill,998.9766442,11.36,2,Average,
568639,11.15,31.143,26,801.193,1.74,5,15.14,55.43,Happy Blackberry Windmill,1000.498491,11.09,4,Low,
569133,10.64,47.715,60,804.597,1.66,5,14.04,57.09,Happy Blackberry Windmill,1000.314042,11.16,2,Average,
569291,10.13,49.832,59,804.317,1.62,1,14.09,56.89,Happy Blackberry Windmill,1001.071223,9.53,2,Low,
569591,8.97,45.486,52,801.705,1.84,4,14.11,60.69,Happy Blackberry Windmill,998.9232631,8.72,2,Low,
569696,10.57,49.231,47,798.196,1.67,2,14.2,57.24,Happy Blackberry Windmill,1001.194942,10.56,2,Average,
570053,9.7,41.234,23,802.126,1.94,5,14.2,56.78,Happy Blackberry Windmill,1000.555195,9.74,3,Low,
570195,9.99,54.901,45,797.018,1.69,4,14.37,58.66,Happy Blackberry Windmill,999.718006,9.45,3,Average,
570486,9.92,37.629,57,799.261,1.68,1,14.15,57.10,Happy Blackberry Windmill,1000.304124,9.99,2,Average,
570640,10.93,25.805,60,799.342,1.82,5,14.57,55.11,Happy Blackberry Windmill,1000.404693,10.6,2,Average,
571421,8.9,39.018,49,805.603,1.7,1,14.2,59.18,Happy Blackberry Windmill,999.359933,8.97,2,Average,
572867,10.06,37.917,57,800.237,1.73,5,14.59,57.61,Happy Blackberry Windmill,1000.414351,10.38,2,Average,
573277,9.33,55.724,38,800.201,1.65,3,14.59,58.17,Happy Blackberry Windmill,1000.369266,9.37,3,Average,
573440,10.21,41.994,49,804.16,1.81,2,14.24,57.39,Happy Blackberry Windmill,999.7711207,10.75,2,High,
573888,9.12,47.732,46,801.973,1.93,2,14.15,60.49,Happy Blackberry Windmill,1000.363694,8.58,2,Low,
573903,10.35,43.267,58,794.805,1.67,1,14.35,55.82,Happy Blackberry Windmill,1000.282564,10.76,2,Average,
573969,11.01,32.604,54,797.57,1.76,5,15.66,55.78,Happy Blackberry Windmill,1000.410239,10.4,2,Average,
574087,8.61,47.277,30,800.777,1.77,1,14.13,62.00,Happy Blackberry Windmill,999.9793352,8.25,4,Average,
574356,10.13,63.431,28,797.591,1.76,3,14.3,57.57,Happy Blackberry Windmill,1001.551886,10.06,3,Average,
574875,9.12,48.876,50,795.574,1.7,5,14.39,57.70,Happy Blackberry Windmill,999.0186664,9.71,3,Average,
576072,12.75,30.401,45,802.744,1.81,5,14.15,51.22,Happy Blackberry Windmill,1000.218017,12.22,2,Low,
577137,9.55,46.521,51,807.532,1.74,1,14.02,56.67,Happy Blackberry Windmill,1001.753226,10.04,2,Average,
577182,10.42,43.752,18,798.273,1.69,2,14.3,56.45,Happy Blackberry Windmill,1001.291704,10.84,4,Average,
580634,9.84,41.127,40,804.137,1.7,2,14.06,59.48,Happy Blackberry Windmill,999.7428091,9.87,2,Average,
580645,10.93,52.535,52,800.588,1.77,1,14.68,55.89,Happy Blackberry Windmill,1000.853163,10.2,2,Average,
580742,12.31,19.088,38,798.166,1.68,5,14.26,52.86,Happy Blackberry Windmill,998.9337497,12.71,2,Low,
580797,9.84,36.842,41,802.091,1.85,1,14.22,58.19,Happy Blackberry Windmill,1001.619696,9.32,2,Low,
582320,10.28,42.43,28,800.833,1.71,4,14.2,56.10,Happy Blackberry Windmill,1000.049279,10.83,3,Average,
584212,10.06,23.047,47,804.541,1.75,3,14.24,57.55,Happy Blackberry Windmill,1001.350493,9.59,3,Average,
584419,10.79,38.919,54,797.168,1.71,4,14.92,55.14,Happy Blackberry Windmill,999.9059014,11.09,2,Low,
584487,11.88,34.095,32,798.397,1.85,5,14.2,53.49,Happy Blackberry Windmill,1000.333272,11.24,4,Low,
584786,9.99,13.327,21,797.185,1.7,3,14.22,58.84,Happy Blackberry Windmill,999.9267654,9.95,4,Average,
585743,9.55,41.383,39,801.092,1.75,4,14.35,57.65,Happy Blackberry Windmill,999.265232,9.58,4,Average,
585898,9.41,56.704,-6,803.856,1.78,1,14.09,58.05,Happy Blackberry Windmill,1000.497477,10.08,7,Average,
586069,9.41,63.854,65,766.233,1.28,3,15.53,57.19,Happy Blackberry Windmill,998.9150729,8.89,0,Average,
587394,12.46,17.617,56,798.226,1.96,4,14.59,50.87,,999.008902,12.97,2,Low,
587930,11.22,41.983,42,790.268,1.79,4,14.48,55.47,Happy Blackberry Windmill,999.0369236,10.82,3,Average,
587930,11.22,41.983,42,790.268,1.79,4,14.48,55.47,Happy Blackberry Windmill,999.0369236,10.82,3,Average,
588542,8.54,57.071,27,793.628,1.78,2,13.78,60.16,Happy Blackberry Windmill,999.9186921,8.89,3,Average,
589667,8.97,48.362,41,800.547,1.75,5,14.13,59.90,Happy Blackberry Windmill,999.691638,9.32,3,Average,
589667,8.97,48.362,41,800.547,1.75,5,14.13,59.90,Happy Blackberry Windmill,999.691638,9.32,3,Average,
589704,9.26,57.956,-30,801.222,1.73,1,14.11,57.09,Happy Blackberry Windmill,1000.535133,10.03,9,Average,
590140,11.59,33.722,60,800.314,1.72,5,14.24,55.39,Happy Blackberry Windmill,999.4016945,10.87,2,Low,
590217,10.79,42.093,23,797.245,1.67,2,14.66,57.05,Happy Blackberry Windmill,1001.116321,10.31,3,Low,
591365,10.28,45.353,40,796.868,1.77,4,14.13,57.29,Happy Blackberry Windmill,1000.64404,10.82,3,Average,
591365,10.28,45.353,40,796.868,1.77,4,14.13,57.29,Happy Blackberry Windmill,1000.64404,10.82,3,Average,
592184,11.22,50.507,38,803.767,1.73,3,14.11,55.57,Happy Blackberry Windmill,999.282506,11.14,3,Low,
592522,10.06,39.518,62,802.427,1.77,5,14.61,56.66,Happy Blackberry Windmill,1000.930364,10.01,2,Average,
592553,10.21,42.803,43,800.24,1.79,2,14.13,56.96,Happy Blackberry Windmill,999.3084946,9.81,2,Average,
593731,10.42,48.173,48,795.553,1.68,1,14.28,55.20,Happy Blackberry Windmill,997.8795555,10.84,3,Average,
593889,11.44,26.569,56,798.594,1.68,3,14.3,55.58,Happy Blackberry Windmill,999.4684028,11.06,2,Low,
594509,11.08,41.68,38,803.12,1.74,3,14.81,56.31,Happy Blackberry Windmill,998.4780115,11.05,2,Average,
595199,10.57,39.589,51,801.859,1.82,3,15.69,54.20,Happy Blackberry Windmill,1000.221546,10.66,2,Low,
595573,11.15,33.907,49,803.304,1.69,2,14.24,54.02,Happy Blackberry Windmill,999.8109827,11.44,3,Average,
595594,9.99,54.276,36,800.321,1.75,1,14.41,58.69,Happy Blackberry Windmill,1000.519327,9.86,2,Low,
597204,10.57,35.721,12,800.519,1.69,5,14.17,55.82,Happy Blackberry Windmill,1000.766352,11.11,4,Average,
598193,10.28,31.164,50,799.835,1.92,4,14.37,56.21,Happy Blackberry Windmill,999.9110702,10.95,3,Low,
598715,10.06,37.619,34,800.545,1.73,2,14.28,58.26,Ancient Oak Mill,999.689778,9.73,2,High,
600245,12.24,34.525,32,808.995,1.74,4,14.39,52.43,Happy Blackberry Windmill,1002.463784,12.46,2,Low,
600268,9.41,53.956,21,796.662,1.76,2,14.7,59.20,Happy Blackberry Windmill,999.2716492,8.92,4,Average,
600482,9.92,40.135,44,800.668,1.72,5,14.26,56.17,Ancient Oak Mill,1000.953049,10.58,2,High,
600734,9.92,49.411,59,793.281,1.73,5,14.41,58.19,Happy Blackberry Windmill,1000.600857,10.61,2,Average,
600996,8.54,55.821,33,798.101,1.68,1,14.26,61.38,Happy Blackberry Windmill,999.9627242,9.09,3,Average,
601207,12.1,35.388,35,800.123,1.84,5,14.35,54.21,Happy Blackberry Windmill,999.1631257,12.06,3,Low,
601547,8.75,51.623,0,801.474,1.77,1,14.52,61.06,Happy Blackberry Windmill,998.6363863,8.25,7,Average,
601711,12.46,21.827,52,784.792,1.74,3,14.37,52.41,Happy Blackberry Windmill,998.8385288,11.57,2,Low,
602204,10.42,43.716,34,802.516,1.8,1,14.77,55.22,Happy Blackberry Windmill,1001.041415,11.07,2,Low,
602856,9.33,33.856,38,800.379,1.75,3,14.35,57.31,Happy Blackberry Windmill,999.4829309,10.13,2,Average,
603333,9.77,50.096,40,801.227,1.72,2,14.13,57.91,Happy Blackberry Windmill,999.4332792,10.54,3,Average,
603692,9.7,43.528,51,802.305,1.9,3,14.17,56.52,Happy Blackberry Windmill,999.6710567,10.03,2,Low,
603726,10.79,44.842,43,802.88,1.86,5,14.26,55.80,Happy Blackberry Windmill,999.2824743,10.49,3,Low,
603822,10.21,43.231,39,801.589,1.72,5,14.28,56.61,Happy Blackberry Windmill,1000.993579,10.82,2,Average,
604691,10.57,46.888,50,794.538,1.69,5,14.61,54.54,Happy Blackberry Windmill,997.7180145,10.84,2,Low,
604771,9.92,39.416,9,803.549,1.75,4,14.04,59.77,Happy Blackberry Windmill,1002.330517,9.3,5,Average,
605066,9.12,46.251,10,799.212,1.77,5,14.15,59.49,Happy Blackberry Windmill,1000.241892,9.59,5,Average,
605903,10.42,40.881,53,799.805,1.73,1,14.17,58.37,Happy Blackberry Windmill,998.7661131,9.85,2,Average,
606708,9.99,47.055,33,803.043,1.87,4,14.17,57.30,Happy Blackberry Windmill,999.4856891,9.92,3,Low,
608956,9.99,45.149,44,789.064,1.62,5,14.2,56.17,Happy Blackberry Windmill,999.7588992,10.34,3,Average,
609516,13.26,22.643,50,802.052,1.92,5,14.44,49.18,Happy Blackberry Windmill,1000.463151,13.41,3,Low,
610260,8.97,54.158,44,800.088,1.67,2,14.11,61.36,Happy Blackberry Windmill,1000.227972,8.49,3,Average,
611531,10.13,34.924,52,806.444,1.71,2,14.48,58.24,Happy Blackberry Windmill,1000.403512,10.2,2,Average,
611541,9.7,5219.3,33,800.271,1.76,5,14.15,57.75,Happy Blackberry Windmill,1001.568375,9.1,2,Average,
612550,9.99,36.953,36,801.95,1.67,3,14.13,58.88,Happy Blackberry Windmill,1002.554941,9.67,4,Average,
613828,10.64,40.447,34,800.515,1.65,1,14.22,57.20,Happy Blackberry Windmill,998.5455846,10.3,2,Average,
614002,9.26,43.668,22,799.942,1.65,4,14.17,58.85,Happy Blackberry Windmill,998.9372619,9.43,3,Average,
614535,10.28,54.165,47,805.024,1.74,4,14.3,58.18,Happy Blackberry Windmill,1001.95078,9.71,3,Average,
614557,11.08,33.251,36,798.926,1.67,3,14.85,54.22,Happy Blackberry Windmill,999.8843383,10.31,3,Low,
614967,10.93,38.524,51,803.118,1.71,1,14.2,57.07,Happy Blackberry Windmill,999.5787985,10.39,2,Average,
615125,10.21,68.769,42,799.436,1.88,3,14.24,58.57,Happy Blackberry Windmill,999.4122823,9.98,2,Low,
615558,12.24,19.859,35,790.549,1.67,2,14.81,51.71,Happy Blackberry Windmill,999.3922144,12.56,4,Low,
616274,8.39,49.633,31,799.975,1.76,3,14.13,59.13,Happy Blackberry Windmill,998.977469,9.14,4,Average,
616560,9.92,43.616,16,799.363,1.81,3,14.15,57.26,Happy Blackberry Windmill,998.2130093,9.45,4,Average,
616860,9.92,46.212,54,794.098,1.7,4,14.46,55.29,Happy Blackberry Windmill,1000.510035,10.67,2,Average,
616935,10.5,46.259,25,797.453,1.68,4,14.85,56.25,Happy Blackberry Windmill,999.1508418,10.74,3,Average,
617680,9.7,50.682,50,802.386,1.91,2,14.28,57.72,Happy Blackberry Windmill,1000.879658,10.36,3,Low,
617792,9.7,54.103,53,798.448,1.91,3,14.28,59.37,Happy Blackberry Windmill,1001.510829,9.45,2,Low,
618771,11.01,48.103,54,797.392,1.64,1,14.44,54.56,Happy Blackberry Windmill,999.0744887,10.98,1,Low,
619340,10.06,34.896,64,799.891,1.73,3,14.17,55.74,Happy Blackberry Windmill,999.9812928,10.62,1,Average,
619531,11.51,19.444,42,796.431,1.74,3,14.17,54.05,Happy Blackberry Windmill,1000.095302,10.76,2,Average,
621124,10.64,41.665,47,799.389,1.67,2,14.98,56.12,Happy Blackberry Windmill,1001.576585,10.09,2,Average,
621554,10.79,46.209,34,802.985,1.83,4,14.13,56.22,Happy Blackberry Windmill,1001.626035,10.77,2,Low,
622413,9.7,43.996,52,799.502,1.52,5,14.15,59.65,Happy Blackberry Windmill,998.3875469,9.81,2,Average,
623443,12.75,16.284,59,790.947,1.92,5,14.59,53.52,Happy Blackberry Windmill,998.7744314,11.99,2,Low,
624008,12.24,22.32,46,806.7,1.77,2,14.33,51.76,Happy Blackberry Windmill,1000.720007,12.7,2,Low,
624015,9.04,40.153,58,795.754,1.77,2,14.02,58.09,Happy Blackberry Windmill,999.2446917,9.2,2,Average,
624549,9.77,46.237,43,803.124,1.69,3,14.55,58.30,Happy Blackberry Windmill,1000.691681,9.64,2,Average,
624654,9.19,43.971,60,795.419,1.85,5,14.09,60.42,Happy Blackberry Windmill,999.9386827,9.15,2,Low,
624852,9.55,51.548,36,798.141,1.69,4,14.17,56.81,Happy Blackberry Windmill,1000.013394,9.88,3,Low,
626164,12.9,37.54,49,799.532,1.73,2,14.22,52.11,Happy Blackberry Windmill,1001.755334,13.34,2,Low,
628105,9.77,42.344,43,795.834,1.77,1,14.17,57.17,Happy Blackberry Windmill,999.3446691,9.6,2,Average,
628273,12.31,24.668,22,806.762,1.77,4,14.06,53.56,Happy Blackberry Windmill,1000.797574,11.91,4,Low,
628757,11.59,29.602,47,802.21,1.78,4,14.26,52.60,Happy Blackberry Windmill,1000.65937,12.14,3,Average,
629010,10.93,52.522,52,802.662,1.78,2,14.55,54.04,Happy Blackberry Windmill,1001.22315,11.26,2,Average,
629780,9.7,33.463,-1,803.906,1.75,2,14.35,55.97,Happy Blackberry Windmill,1000.559628,10.41,6,Low,
633097,10.64,49.711,39,791.124,1.64,3,14.04,55.43,Happy Blackberry Windmill,998.9983835,10.48,3,Average,
633396,12.9,14.8,27,791.45,1.8,5,14.61,53.08,Happy Blackberry Windmill,1000.531093,12.23,3,Low,
633706,9.77,44.101,56,796.725,1.69,3,14.22,57.65,Happy Blackberry Windmill,1001.580149,10.05,2,Average,
633942,9.63,42.297,48,795.282,1.78,3,14.17,58.20,Happy Blackberry Windmill,1000.882765,9.69,3,Low,
635752,12.97,9.844,37,779.787,1.8,2,14.96,52.67,Happy Blackberry Windmill,999.2420956,12.27,2,Low,
637299,11.15,43.525,53,802.093,1.7,3,14.15,54.91,Happy Blackberry Windmill,1000.51366,11.08,2,Average,
637301,10.35,48.932,56,807.74,1.7,1,14.28,55.97,Happy Blackberry Windmill,998.7117048,10.3,2,Average,
637516,10.21,45.846,22,797.063,1.75,2,14.3,57.89,Happy Blackberry Windmill,998.6616444,10.24,3,Average,
638295,9.41,46.852,33,796.272,1.69,4,14.39,59.80,Happy Blackberry Windmill,998.7813888,9.61,2,Average,
640320,13.55,27.588,37,802.539,1.73,5,14.28,49.06,Happy Blackberry Windmill,999.963072,13.47,2,Low,
640425,10.79,37.593,37,799.866,1.77,2,14.09,57.85,Happy Blackberry Windmill,1001.061389,10.26,3,Average,
640683,10.86,32.413,45,802.966,1.73,2,14,54.42,Happy Blackberry Windmill,1000.495618,11.12,2,Average,
640778,10.57,37.105,51,807.22,1.65,1,15.03,56.81,Happy Blackberry Windmill,1000.264114,10.51,2,Low,
641934,10.93,38.174,-10,800.005,1.79,1,14.15,55.56,Happy Blackberry Windmill,1001.235399,11.13,7,Average,
644257,10.35,43.531,59,795.149,1.67,1,14.13,55.27,Happy Blackberry Windmill,999.5988654,10.94,2,Average,
644439,9.92,51.951,44,805.478,1.71,5,14.17,56.67,Happy Blackberry Windmill,1000.305777,10.6,2,Average,
644596,10.21,45.781,17,800.56,1.76,5,15.51,55.16,Happy Blackberry Windmill,1001.929603,9.81,6,Average,
645222,10.21,49.704,60,801.09,1.74,2,14.22,58.06,Happy Blackberry Windmill,1000.370803,9.8,2,Average,
645916,11.51,45.167,52,803.442,1.74,2,14.55,54.80,Happy Blackberry Windmill,1001.088193,11.52,2,Average,
647600,9.55,37.885,60,792.317,1.65,2,14.2,59.59,Redwood Orchard Watermill,999.3845544,9.66,2,High,
648680,9.92,57.97,36,805.201,1.75,1,14.26,56.81,Happy Blackberry Windmill,1001.065478,10.34,3,Average,
649198,10.93,40.745,59,801.348,1.78,4,14.06,56.50,Happy Blackberry Windmill,999.5839419,11.15,2,Average,
650103,10.28,47.359,38,797.325,1.72,4,14.37,58.14,Happy Blackberry Windmill,1000.102898,10.06,2,Low,
650182,10.13,27.251,55,802.521,1.85,1,14.02,58.27,Happy Blackberry Windmill,998.8363659,9.91,2,Low,
650272,11.3,43.004,61,797.773,1.71,3,14.02,55.43,Happy Blackberry Windmill,1000.664517,10.96,2,Average,
650763,10.28,43.73,31,796.124,1.74,4,14.5,56.19,Happy Blackberry Windmill,999.7091242,9.75,3,Average,
650866,10.5,52.943,35,805.442,1.63,4,14.2,57.92,Happy Blackberry Windmill,999.1594429,10.29,2,Average,
651351,10.79,36.196,43,801.853,1.7,2,14.66,56.16,Happy Blackberry Windmill,999.1077678,10.77,2,Average,
651792,8.9,33.362,34,801.417,2.02,2,14.06,61.17,Happy Blackberry Windmill,1000.778907,8.68,2,Low,
651960,9.92,46.155,46,797.907,1.83,1,14.22,59.12,Happy Blackberry Windmill,998.608977,9.8,2,Low,
652779,10.28,33.922,44,801.141,1.78,5,14.92,57.27,Happy Blackberry Windmill,997.1188423,10.69,2,Low,
